id,veh_value,exposure,veh_body,veh_age,gender,area,dr_age,claim_ind,claim_count,claim_cost
56015,0.99,0.647793105,SEDAN,3,F,D,2,0,0,0
56016,1.31,0.969507425,SEDAN,3,F,D,6,0,0,0
56017,1.27,0.931452642,STNWG,3,M,D,4,0,0,0
56019,3.71,0.454917258,UTE,1,M,D,3,0,0,0
56027,1.18,0.927760439,SEDAN,3,F,D,6,0,0,0
56029,2.38,0.550068517,STNWG,2,F,D,2,0,0,0
56031,2.68,0.17972808,SEDAN,1,F,D,4,0,0,0
56032,3.52,0.12324201,TRUCK,2,M,D,2,0,0,0
56034,1.65,0.231423514,HBACK,2,M,D,3,0,0,0
56043,0.38,0.558323509,SEDAN,4,M,D,3,0,0,0
56046,3.82,0.096035513,STNWG,2,M,D,2,0,0,0
56047,0.71,0.637581397,SEDAN,4,M,D,6,0,0,0
56049,3.19,0.650994499,STNWG,1,M,D,6,0,0,0
56051,1.54,0.643856666,SEDAN,3,F,D,4,0,0,0
56052,0.77,0.942606629,HBACK,3,F,D,1,0,0,0
56054,2.46,0.046206309,TRUCK,3,M,D,2,0,0,0
56055,0.48,0.923145505,SEDAN,4,F,D,6,0,0,0
56060,0.31,0.458310057,HBACK,4,M,D,5,0,0,0
56064,2.59,0.999337106,HBACK,1,F,D,1,0,0,0
56066,4.24,0.935448096,STNWG,2,F,D,2,0,0,0
56072,0.98,0.706804487,SEDAN,3,F,D,3,0,0,0
56074,1.07,0.150434208,STNWG,4,F,D,6,0,0,0
56080,1.65,0.13021903,HBACK,2,F,D,2,0,0,0
56081,1.59,0.544450346,STNWG,4,M,D,3,0,0,0
56084,0.76,0.42326331,HBACK,3,M,D,6,0,0,0
56087,5.67,0.120251235,SEDAN,2,M,D,5,0,0,0
56092,1.52,0.401272013,STNWG,4,M,D,2,0,0,0
56093,3.47,0.614339566,HDTOP,2,M,D,2,0,0,0
56096,1.79,0.646537468,SEDAN,2,F,D,3,0,0,0
56099,2.4,0.754451686,SEDAN,1,M,D,3,0,0,0
56101,4.75,0.586335025,STNWG,2,M,D,6,0,0,0
56103,1.17,0.540014186,HBACK,2,F,D,1,0,0,0
56106,0.86,0.232600261,SEDAN,4,M,D,6,0,0,0
56109,1.82,0.554143026,UTE,3,M,D,2,0,0,0
56115,1.65,0.098184743,UTE,4,M,D,1,0,0,0
56118,1.03,0.1880883,HBACK,2,F,D,5,0,0,0
56121,1.54,0.406262175,HBACK,3,M,D,1,0,0,0
56126,2.01,0.395303864,SEDAN,2,F,D,2,0,0,0
56128,1.74,0.647756629,HBACK,1,F,D,4,0,0,0
56131,1.16,0.632744882,SEDAN,3,F,D,4,0,0,0
56133,3.63,0.557249019,STNWG,3,F,D,5,0,0,0
56136,3.08,0.152614295,STNWG,1,F,D,3,0,0,0
56137,1.5,0.545204681,STNWG,3,F,D,3,0,0,0
56140,2.81,0.268593174,SEDAN,1,F,D,6,0,0,0
56141,1.23,0.848464057,STNWG,4,M,D,3,0,0,0
56144,0.44,0.736471607,STNWG,4,M,D,3,0,0,0
56145,0.4,0.999329291,SEDAN,4,F,D,3,0,0,0
56147,2.56,0.174100597,TRUCK,3,M,D,3,0,0,0
56152,2.56,0.479435816,STNWG,3,F,D,3,0,0,0
56154,1.23,0.611368178,HBACK,2,F,D,1,0,0,0
56156,1.09,0.847370235,HBACK,2,F,D,1,0,0,0
56158,0.65,0.320329651,HBACK,4,F,D,2,0,0,0
56159,3.31,0.087042128,STNWG,2,F,D,1,0,0,0
56161,1.39,0.769713214,HBACK,1,F,D,1,0,0,0
56163,0.76,0.603758545,STNWG,4,F,D,2,0,0,0
56169,0.86,0.919545804,SEDAN,4,M,D,6,0,0,0
56173,1.78,0.999318732,HBACK,1,M,D,4,0,0,0
56174,1.05,0.696392613,HBACK,3,F,D,2,0,0,0
56176,2.13,0.142035999,STNWG,3,M,D,2,0,0,0
56180,1.24,0.722385964,HBACK,3,F,D,3,0,0,0
56182,1.4,0.271112215,HBACK,1,F,D,3,0,0,0
56187,1.11,0.07082727,TRUCK,4,M,D,2,0,0,0
56189,2.58,0.99933447,STNWG,3,M,D,5,0,0,0
56197,1.09,0.167429917,SEDAN,3,F,D,5,0,0,0
56199,1.8,0.769596937,STNWG,3,F,D,3,0,0,0
56200,3.01,0.142062816,SEDAN,1,F,D,2,0,0,0
56202,0.2,0.328026089,HBACK,4,F,D,2,0,0,0
56204,1.78,0.722401222,SEDAN,2,F,D,2,0,0,0
56205,1.4,0.249728582,HBACK,1,F,D,6,0,0,0
56207,1.76,0.320106171,HBACK,2,F,D,5,0,0,0
56212,1.74,0.25466802,HBACK,1,F,D,4,0,0,0
56214,2.82,0.60786539,UTE,2,M,D,3,0,0,0
56218,1.95,0.948468826,STNWG,4,M,D,3,0,0,0
56219,1.27,0.657226605,HBACK,2,M,D,4,0,0,0
56221,0.91,0.063223386,SEDAN,3,F,D,4,0,0,0
56224,1.33,0.443018639,STNWG,4,F,D,4,0,0,0
56225,1.95,0.858013301,UTE,4,M,D,2,0,0,0
56226,1.17,0.317492887,SEDAN,3,M,D,3,0,0,0
56231,0.96,0.247423194,UTE,4,M,D,3,0,0,0
56235,5.76,0.771977122,STNWG,1,F,D,3,0,0,0
56236,4.23,0.999337226,STNWG,3,F,D,5,0,0,0
56238,1.21,0.686025369,HBACK,2,F,D,6,0,0,0
56239,1.04,0.393632447,SEDAN,3,F,D,4,0,0,0
56241,2.26,0.395624699,STNWG,4,F,D,3,0,0,0
56242,0.39,0.686266298,UTE,4,F,D,4,0,0,0
56245,1.63,0.628474384,STNWG,4,M,D,5,0,0,0
56246,0.42,0.129276899,SEDAN,4,M,D,6,0,0,0
56247,2.83,0.095428219,STNWG,1,M,D,2,0,0,0
56249,5.15,0.135896895,MCARA,1,F,D,6,0,0,0
56255,0.57,0.701956011,HBACK,4,F,D,6,0,0,0
56258,1.56,0.672582842,HBACK,2,F,D,4,0,0,0
56264,3.88,0.964523176,HDTOP,2,M,D,4,0,0,0
56265,1.95,0.315519576,SEDAN,1,F,D,4,0,0,0
56266,1.66,0.028315638,SEDAN,3,M,D,6,0,0,0
56270,1.39,0.750123652,STNWG,4,M,D,6,0,0,0
56271,2.01,0.972282589,SEDAN,2,M,D,6,0,0,0
56274,1.7,0.364032747,SEDAN,2,F,D,2,0,0,0
56277,3.46,0.775887351,HBACK,1,F,D,4,0,0,0
56281,4.38,0.523214011,STNWG,2,M,D,2,0,0,0
56283,1.12,0.705221671,STNWG,4,F,D,1,0,0,0
56284,0.93,0.41487278,SEDAN,4,F,D,2,0,0,0
56288,0.43,0.369888488,SEDAN,4,M,D,5,0,0,0
56296,4.93,0.475311511,STNWG,1,M,D,3,0,0,0
56298,2.8,0.06398759,STNWG,3,F,D,3,0,0,0
56301,1.89,0.412453726,HBACK,2,M,D,4,0,0,0
56304,3.8,0.110322233,STNWG,3,M,D,2,0,0,0
56305,2.12,0.714149039,STNWG,3,F,D,3,0,0,0
56306,1.86,0.129678147,STNWG,2,F,D,3,0,0,0
56307,2.99,0.311073947,STNWG,1,F,D,5,0,0,0
56310,1.38,0.39446492,SEDAN,3,F,D,2,0,0,0
56311,4.75,0.401882342,STNWG,1,M,D,5,0,0,0
56312,1.58,0.003547372,HBACK,2,F,D,5,0,0,0
56314,4.07,0.036569994,STNWG,3,F,D,6,0,0,0
56315,1.24,0.28083351,STNWG,4,M,D,3,0,0,0
56323,2.97,0.916189225,STNWG,3,M,D,3,0,0,0
56329,3.09,0.217529271,UTE,1,M,D,1,0,0,0
56331,1.19,0.209726143,TRUCK,4,F,D,5,0,0,0
56333,0.48,0.227091874,HBACK,4,F,D,6,0,0,0
56341,0.46,0.684465732,SEDAN,4,F,D,5,0,0,0
56343,2.82,0.996672511,HBACK,2,F,D,4,0,0,0
56344,0.65,0.303696875,HBACK,4,F,D,3,0,0,0
56345,8.04,0.996658849,SEDAN,3,F,D,4,0,0,0
56349,2.45,0.913062701,SEDAN,1,M,D,1,0,0,0
56354,1.27,0.999337173,HDTOP,4,F,D,2,0,0,0
56357,1.18,0.397656799,SEDAN,3,F,D,4,0,0,0
56359,1.29,0.597029339,HBACK,3,F,D,2,0,0,0
56365,1.59,0.718170731,SEDAN,3,F,D,3,0,0,0
56366,1.48,0.324052484,HDTOP,4,M,D,3,0,0,0
56368,0.68,0.462210406,HBACK,4,F,D,2,0,0,0
56369,1.77,0.909421088,SEDAN,2,M,D,3,0,0,0
56375,1.71,0.234273876,HDTOP,4,M,D,3,0,0,0
56376,3.37,0.013331527,STNWG,2,F,D,5,0,0,0
56380,5.82,0.689703393,STNWG,1,F,D,5,0,0,0
56381,0.78,0.2572277,SEDAN,3,F,D,2,0,0,0
56383,2.43,0.714518694,STNWG,3,F,D,5,0,0,0
56384,3.12,0.239748403,STNWG,3,M,D,4,0,0,0
56388,1.43,0.575336453,SEDAN,3,F,D,1,0,0,0
56391,2.67,0.244207627,SEDAN,1,F,D,4,0,0,0
56392,1.23,0.402461431,SEDAN,3,M,D,6,0,0,0
56397,2.59,0.35675418,UTE,1,M,D,3,0,0,0
56398,2.86,0.008810361,SEDAN,1,M,D,4,0,0,0
56399,1.03,0.43609079,SEDAN,3,F,D,6,0,0,0
56401,0.76,0.457446755,SEDAN,4,F,D,3,0,0,0
56402,2.22,0.357718768,STNWG,3,M,D,4,0,0,0
56405,2.43,0.246100885,HDTOP,3,M,D,4,0,0,0
56407,1.51,0.042122455,UTE,3,M,D,2,0,0,0
56408,1.35,0.240999817,STNWG,3,M,D,6,0,0,0
56412,0.79,0.044045389,SEDAN,3,F,D,3,0,0,0
56417,1.06,0.770407913,STNWG,4,F,D,3,0,0,0
56425,0.88,0.122216435,SEDAN,3,F,D,2,0,0,0
56426,1.28,0.647776212,HBACK,2,F,D,5,0,0,0
56428,0.88,0.720089057,SEDAN,4,F,D,6,0,0,0
56429,1.44,0.363532584,SEDAN,3,F,D,5,0,0,0
56430,1.72,0.98067684,TRUCK,1,F,D,5,0,0,0
56437,1.08,0.24680328,UTE,4,M,D,4,0,0,0
56441,1.5,0.999326906,SEDAN,2,M,D,4,0,0,0
56444,1.43,0.99933666,HBACK,2,M,D,2,0,0,0
56446,0.72,0.430429908,TRUCK,4,M,D,5,0,0,0
56449,0.32,0.245323625,HBACK,4,F,D,4,0,0,0
56453,8.15,0.355619121,STNWG,1,M,D,3,0,0,0
56455,1.54,0.660195535,HBACK,1,F,D,1,0,0,0
56457,1.47,0.52906898,SEDAN,2,M,D,4,0,0,0
56458,1.35,0.454322192,STNWG,4,M,D,6,0,0,0
56459,1.94,0.622041353,HBACK,2,F,D,2,0,0,0
56463,1.35,0.420450399,UTE,3,F,D,2,0,0,0
56467,0.72,0.03127618,UTE,4,F,D,4,0,0,0
56468,0.37,0.433957288,SEDAN,4,M,D,4,0,0,0
56469,2.23,0.424898447,SEDAN,1,F,D,4,0,0,0
56472,1.66,0.975372487,HDTOP,4,M,D,3,0,0,0
56478,2.18,0.155840751,SEDAN,3,F,D,4,0,0,0
56479,1.04,0.406537535,HBACK,3,F,D,2,0,0,0
56482,3.15,0.264460302,STNWG,1,M,D,4,0,0,0
56486,1.56,0.120613393,STNWG,4,F,D,3,0,0,0
56487,1.01,0.340427285,HBACK,3,F,D,5,0,0,0
56489,1.76,0.670439977,HBACK,2,M,D,4,0,0,0
56494,2.89,0.388643702,SEDAN,1,M,D,6,0,0,0
56495,1.58,0.958322095,HBACK,2,F,D,6,0,0,0
56502,2.04,0.126953257,SEDAN,1,F,D,4,0,0,0
56509,0.85,0.25379659,SEDAN,4,F,D,4,0,0,0
56512,2.63,0.977979664,SEDAN,2,F,D,5,0,0,0
56514,1.69,0.259084855,TRUCK,3,F,D,2,0,0,0
56515,1.93,0.089954114,STNWG,4,F,D,3,0,0,0
56517,1.72,0.240189994,UTE,4,M,D,1,0,0,0
56518,3.11,0.044419822,STNWG,1,M,D,6,0,0,0
56523,1.85,0.673117202,SEDAN,1,F,D,5,0,0,0
56525,1.31,0.310371655,UTE,3,M,D,4,0,0,0
56531,1.98,0.719053479,PANVN,3,M,D,3,0,0,0
56534,1.7,0.116735693,TRUCK,3,M,D,3,0,0,0
56536,2.61,0.898322565,STNWG,2,F,D,2,0,0,0
56537,2.01,0.205938059,SEDAN,2,M,D,6,0,0,0
56539,2.31,0.269907422,HBACK,1,F,D,3,0,0,0
56542,3.72,0.592087932,MCARA,3,M,D,2,0,0,0
56545,2.05,0.207394615,STNWG,1,M,D,6,0,0,0
56547,2.55,0.121420052,STNWG,2,F,D,1,0,0,0
56549,0.8,0.219048389,UTE,4,M,D,4,0,0,0
56550,1.17,0.751056072,SEDAN,4,F,D,5,0,0,0
56552,0.89,0.240936583,HDTOP,4,M,D,4,0,0,0
56555,2.84,0.726188715,HDTOP,3,F,D,2,0,0,0
56562,2.47,0.250558207,SEDAN,1,F,D,5,0,0,0
56566,1.01,0.971993316,SEDAN,3,F,D,4,0,0,0
56567,1.46,0.18826814,HBACK,1,F,D,4,0,0,0
56570,1.51,0.403327102,STNWG,3,F,D,2,0,0,0
56571,1.55,0.209570589,SEDAN,2,F,D,6,0,0,0
56572,1.33,0.961331447,HBACK,2,F,D,3,0,0,0
56575,0.95,0.741282041,HBACK,3,F,D,3,0,0,0
56578,0.99,0.197961576,UTE,3,M,D,4,0,0,0
56579,0.84,0.689734513,SEDAN,4,F,D,2,0,0,0
56580,3.13,0.565439668,STNWG,3,M,D,1,0,0,0
56582,1.22,0.213416166,SEDAN,3,M,D,4,0,0,0
56587,1.23,0.591357678,SEDAN,3,F,D,1,0,0,0
56591,2.09,0.813310073,SEDAN,1,F,D,4,0,0,0
56595,1.46,0.065807467,STNWG,3,F,D,2,0,0,0
56601,0.44,0.111404411,HBACK,4,F,D,1,0,0,0
56602,1.85,0.192970365,STNWG,4,M,D,3,0,0,0
56604,0.81,0.27595761,SEDAN,3,F,D,5,0,0,0
56614,2.82,0.019658173,UTE,2,M,D,1,0,0,0
56618,1.51,0.418629189,HBACK,2,M,D,4,0,0,0
56619,2.32,0.253472935,STNWG,4,F,D,5,0,0,0
56628,0.5,0.723709446,SEDAN,4,M,D,6,0,0,0
56630,0.87,0.073301973,SEDAN,4,F,D,4,0,0,0
56632,2.61,0.588033795,STNWG,2,F,D,2,0,0,0
56633,1.77,0.127194208,UTE,4,F,D,4,0,0,0
56634,4.98,0.108639421,STNWG,1,F,D,5,0,0,0
56635,1.55,0.127806446,SEDAN,3,F,D,5,0,0,0
56640,0.98,0.236819825,UTE,3,F,D,4,0,0,0
56648,5.71,0.661536733,SEDAN,2,M,D,3,0,0,0
56649,1.76,0.999325555,PANVN,3,M,D,1,0,0,0
56658,0.58,0.996670497,SEDAN,4,M,D,6,0,0,0
56661,1.95,0.711380187,SEDAN,2,M,D,5,0,0,0
56666,2.98,0.892777264,STNWG,1,F,D,1,0,0,0
56668,2.9,0.983128015,TRUCK,3,M,D,4,0,0,0
56669,1.25,0.212387416,STNWG,4,M,D,5,0,0,0
56672,2.62,0.017399355,STNWG,3,M,D,4,0,0,0
56684,0.72,0.24416746,HBACK,4,F,D,5,0,0,0
56687,1.12,0.025218102,UTE,3,M,D,3,0,0,0
56691,0.72,0.666221444,SEDAN,4,M,D,2,0,0,0
56698,0.59,0.281913803,SEDAN,4,M,D,4,0,0,0
56700,1.67,0.677758795,SEDAN,2,F,D,2,0,0,0
56703,0.79,0.087993614,UTE,4,F,D,3,0,0,0
56705,1.96,0.623825361,HBACK,1,F,D,4,0,0,0
56710,2.62,0.267435251,TRUCK,3,M,D,1,0,0,0
56712,0.55,0.964637922,HBACK,4,M,D,3,0,0,0
56713,4.05,0.999319011,STNWG,3,F,D,3,0,0,0
56717,1.63,0.819719178,STNWG,4,F,D,2,0,0,0
56721,1.66,0.241878431,SEDAN,2,M,D,6,0,0,0
56724,0.92,0.609404641,HBACK,4,F,D,3,0,0,0
56725,1.37,0.071762038,STNWG,4,F,D,3,0,0,0
56728,1.42,0.99933693,SEDAN,3,F,D,3,0,0,0
56732,5.05,0.667163723,STNWG,1,M,D,4,0,0,0
56734,1.09,0.294408563,SEDAN,3,F,D,5,0,0,0
56735,1.64,0.597779468,HBACK,1,M,D,3,0,0,0
56736,2.04,0.34212788,STNWG,4,M,D,1,0,0,0
56741,1.33,0.945594672,HBACK,2,M,D,4,0,0,0
56742,1.78,0.194787987,UTE,3,F,D,5,0,0,0
56748,3.26,0.263129461,STNWG,1,F,D,4,0,0,0
56749,1.89,0.974989301,SEDAN,2,F,D,2,0,0,0
56764,3.29,0.17338443,STNWG,3,F,D,2,0,0,0
56765,5.53,0.878068261,STNWG,1,M,D,5,0,0,0
56766,3.77,0.294524096,STNWG,1,M,D,1,0,0,0
56770,4.4,0.732633665,HBACK,1,M,D,6,0,0,0
56774,1.74,0.279746821,UTE,2,M,D,2,0,0,0
56775,2.16,0.991134657,HBACK,1,F,D,5,0,0,0
56780,2.3,0.271901884,SEDAN,2,F,D,2,0,0,0
56781,1.95,0.737312294,HDTOP,4,F,D,4,0,0,0
56783,0.46,0.94068206,SEDAN,4,F,D,6,0,0,0
56784,6.8,0.271401393,STNWG,1,F,D,4,0,0,0
56787,1.83,0.991388215,SEDAN,2,F,D,5,0,0,0
56791,4.7,0.298303573,STNWG,1,M,D,4,0,0,0
56792,1.19,0.049185909,STNWG,4,M,D,3,0,0,0
56794,2.51,0.393403536,STNWG,2,F,D,4,0,0,0
56799,1.16,0.785070846,SEDAN,3,F,D,4,0,0,0
56806,1.11,0.259672153,HBACK,3,F,D,5,0,0,0
56815,3.05,0.315756926,SEDAN,2,F,D,5,0,0,0
56819,1.15,0.469854115,SEDAN,3,F,D,2,0,0,0
56821,1.29,0.064650797,HBACK,2,F,D,4,0,0,0
56822,2.57,0.265366433,UTE,3,M,D,4,0,0,0
56824,3.19,0.273562912,TRUCK,2,M,D,4,0,0,0
56825,0.73,0.669955214,SEDAN,4,M,D,4,0,0,0
56827,0.78,0.125116013,SEDAN,4,F,D,4,0,0,0
56828,1.01,0.714993589,SEDAN,3,F,D,2,0,0,0
56830,0.27,0.372407952,UTE,4,F,D,2,0,0,0
56833,3.28,0.735521204,STNWG,2,M,D,4,0,0,0
56835,1.08,0.116377548,SEDAN,3,F,D,4,0,0,0
56836,0.5,0.903324839,SEDAN,4,F,D,3,0,0,0
56845,1.96,0.314778071,HBACK,1,F,D,2,0,0,0
56848,2.42,0.328822368,SEDAN,1,M,D,6,0,0,0
56850,2.9,0.186139994,STNWG,3,F,D,3,0,0,0
56858,0.87,0.795765205,HBACK,4,M,D,4,0,0,0
56868,3.57,0.261328871,TRUCK,1,M,D,2,0,0,0
56870,2.91,0.357715408,SEDAN,1,M,D,5,0,0,0
56872,4.83,0.659322466,COUPE,2,F,D,5,0,0,0
56879,3.38,0.787922477,UTE,1,M,D,4,0,0,0
56882,0.47,0.672506174,UTE,4,M,D,4,0,0,0
56883,0,0.287486847,MCARA,4,F,D,4,0,0,0
56884,0.99,0.661367497,HBACK,3,F,D,2,0,0,0
56888,1.96,0.453826726,TRUCK,3,M,D,2,0,0,0
56891,1.54,0.948177684,UTE,3,M,D,5,0,0,0
56895,2.02,0.274032279,STNWG,4,M,D,3,0,0,0
56896,0.57,0.577785814,COUPE,4,M,D,4,0,0,0
56903,0.47,0.999335789,SEDAN,4,F,D,4,0,0,0
56912,1.77,0.303190912,SEDAN,2,F,D,4,0,0,0
56914,4.64,0.604382904,SEDAN,2,F,D,4,0,0,0
56917,1.07,0.98871417,HDTOP,4,F,D,1,0,0,0
56918,0.74,0.266340606,UTE,4,M,D,3,0,0,0
56928,1.35,0.298448853,SEDAN,3,F,D,4,0,0,0
56929,0.55,0.108759908,SEDAN,4,F,D,4,0,0,0
56931,2.01,0.281113878,STNWG,4,F,D,4,0,0,0
56936,2.96,0.282525639,SEDAN,1,M,D,4,0,0,0
56940,0.41,0.993923156,SEDAN,4,M,D,6,0,0,0
56942,2.23,0.631467076,UTE,3,F,D,2,0,0,0
56943,0.93,0.297415662,HBACK,3,F,D,4,0,0,0
56950,3.64,0.089728584,STNWG,1,F,D,3,0,0,0
56952,0.75,0.703461154,HBACK,4,M,D,4,0,0,0
56956,2.82,0.340946206,HDTOP,2,F,D,4,0,0,0
56957,0.87,0.409679778,HBACK,3,M,D,4,0,0,0
56958,0.48,0.41893132,SEDAN,4,F,D,6,0,0,0
56960,0.99,0.017739654,HBACK,2,F,D,3,0,0,0
56964,1.33,0.134438443,STNWG,4,F,D,5,0,0,0
56968,1.71,0.584598035,SEDAN,3,F,D,3,0,0,0
56969,2.02,0.383845729,STNWG,4,M,D,4,0,0,0
56970,1.58,0.415721859,UTE,3,M,D,3,0,0,0
56971,3.69,0.729752554,STNWG,2,M,D,3,0,0,0
56972,0.92,0.708412504,SEDAN,4,M,D,4,0,0,0
56973,1.35,0.609413726,HBACK,2,F,D,4,0,0,0
56976,2.35,0.727239611,STNWG,3,M,D,3,0,0,0
56977,2.2,0.737474108,SEDAN,1,M,D,5,0,0,0
56978,3.11,0.666466345,UTE,3,M,D,1,0,0,0
56980,0.75,0.875968481,HBACK,4,M,D,6,0,0,0
56985,4.35,0.706102597,STNWG,2,M,D,5,0,0,0
56987,1.21,0.575613068,STNWG,4,M,D,1,0,0,0
56990,1.83,0.315761186,SEDAN,2,M,D,6,0,0,0
56993,0,0.362275035,STNWG,4,F,D,2,0,0,0
57004,1.59,0.551821093,HBACK,2,F,D,3,0,0,0
57007,1.08,0.106824989,SEDAN,3,F,D,4,0,0,0
57009,0.41,0.469444763,HBACK,4,M,D,4,0,0,0
57018,4.36,0.466810124,STNWG,2,M,D,4,0,0,0
57021,1.76,0.662618189,HBACK,2,F,D,4,0,0,0
57023,0.68,0.022043143,HBACK,4,M,D,4,0,0,0
57024,1.04,0.088673169,HBACK,3,F,D,3,0,0,0
57026,4.89,0.632876634,STNWG,1,M,D,4,0,0,0
57027,3.66,0.083879948,STNWG,1,F,D,4,0,0,0
57028,2.05,0.238629796,SEDAN,4,M,D,6,0,0,0
57031,1.57,0.2604525,SEDAN,3,F,D,5,0,0,0
57032,1.45,0.999337194,UTE,4,M,D,3,0,0,0
57035,0.76,0.654617335,HBACK,3,F,D,1,0,0,0
57039,1,0.22908397,STNWG,3,F,D,4,0,0,0
57040,1.3,0.378287978,SEDAN,3,F,D,3,0,0,0
57041,1.5,0.738559134,SEDAN,3,F,D,2,0,0,0
57046,1.65,0.406209777,UTE,3,F,D,2,0,0,0
57048,2.75,0.076940685,TRUCK,3,M,D,3,0,0,0
57057,1.83,0.05484395,SEDAN,2,F,D,5,0,0,0
57061,0.75,0.890607403,SEDAN,4,M,D,5,0,0,0
57062,1.58,0.4139881,STNWG,4,M,D,4,0,0,0
57068,1.25,0.268931903,STNWG,4,M,D,4,0,0,0
57071,1.32,0.353567895,STNWG,4,M,D,4,0,0,0
57072,3.89,0.074577218,STNWG,2,M,D,3,0,0,0
57074,1.5,0.635229869,HBACK,1,M,D,4,0,0,0
57086,2.34,0.988593071,SEDAN,2,F,D,3,0,0,0
57089,2.84,0.710744208,STNWG,1,F,D,4,0,0,0
57091,1.5,0.428356395,SEDAN,2,M,D,6,0,0,0
57092,0.46,0.204503285,SEDAN,4,F,D,3,0,0,0
57093,2.85,0.078400896,STNWG,1,M,D,6,0,0,0
57096,1.11,0.187227455,HBACK,3,F,D,2,0,0,0
57098,2.02,0.050129262,HBACK,2,F,D,4,0,0,0
57109,1.37,0.342550345,TRUCK,3,M,D,1,0,0,0
57117,2.55,0.169964884,SEDAN,1,M,D,5,0,0,0
57118,1.87,0.42000014,TRUCK,3,M,D,3,0,0,0
57126,1.27,0.565564531,HDTOP,4,M,D,1,0,0,0
57129,1.53,0.744668799,SEDAN,2,M,D,2,0,0,0
57131,0.88,0.160975836,SEDAN,4,M,D,4,0,0,0
57132,0.86,0.04177701,SEDAN,4,F,D,3,0,0,0
57133,3.61,0.616522129,STNWG,2,F,D,4,0,0,0
57135,1.63,0.674754557,SEDAN,2,F,D,3,0,0,0
57138,0.86,0.199254521,HBACK,3,F,D,4,0,0,0
57139,4.08,0.433927788,STNWG,2,M,D,4,0,0,0
57143,1.26,0.663593189,SEDAN,4,F,D,6,0,0,0
57144,4.49,0.383180664,SEDAN,2,M,D,4,0,0,0
57150,0.69,0.324491938,HBACK,4,F,D,1,0,0,0
57152,1.28,0.97248348,SEDAN,4,F,D,4,0,0,0
57153,0.85,0.205688654,SEDAN,4,F,D,5,0,0,0
57155,2.13,0.733443513,HDTOP,2,F,D,4,0,0,0
57156,3.63,0.570290331,UTE,1,M,D,1,0,0,0
57157,0.9,0.14967501,HBACK,3,F,D,1,0,0,0
57161,2.25,0.972030078,UTE,3,F,D,4,0,0,0
57162,0.81,0.565023384,HBACK,3,F,D,1,0,0,0
57167,1.97,0.669327718,HBACK,1,M,D,3,0,0,0
57168,2.47,0.691563048,STNWG,4,M,D,2,0,0,0
57170,0.47,0.833711963,SEDAN,4,M,D,4,0,0,0
57175,0.47,0.540282978,UTE,4,M,D,3,0,0,0
57176,2.74,0.231244369,TRUCK,3,F,D,3,0,0,0
57177,1.7,0.336448825,HBACK,1,F,D,2,0,0,0
57184,2.46,0.996646023,HDTOP,2,M,D,3,0,0,0
57186,0.75,0.936944079,SEDAN,4,F,D,4,0,0,0
57187,0.9,0.055506232,HBACK,3,F,D,2,0,0,0
57190,1.64,0.108836667,HBACK,1,F,D,3,0,0,0
57191,1.98,0.46071353,TRUCK,3,M,D,3,0,0,0
57196,3.81,0.570745164,HDTOP,2,M,D,2,0,0,0
57198,3.9,0.369607482,STNWG,3,F,D,6,0,0,0
57201,1.95,0.395406217,SEDAN,1,F,D,4,0,0,0
57203,3.73,0.448348609,TRUCK,2,M,D,6,0,0,0
57204,2.33,0.440333202,SEDAN,1,M,D,4,0,0,0
57205,1.47,0.945203783,SEDAN,3,M,D,3,0,0,0
57206,2.77,0.390886205,STNWG,1,M,D,3,0,0,0
57209,1.46,0.383746488,SEDAN,3,M,D,3,0,0,0
57211,3.71,0.017788487,STNWG,2,F,D,3,0,0,0
57212,1.55,0.876401222,STNWG,4,F,D,3,0,0,0
57213,1.99,0.259970636,STNWG,3,M,D,1,0,0,0
57214,1.56,0.570516282,HBACK,1,F,D,4,0,0,0
57216,1.35,0.568774019,SEDAN,3,F,D,6,0,0,0
57218,1.5,0.340359897,STNWG,4,M,D,5,0,0,0
57226,4.29,0.559092807,STNWG,2,M,D,3,0,0,0
57229,1.68,0.276989013,SEDAN,2,M,D,6,0,0,0
57230,0.49,0.936640693,SEDAN,4,M,D,4,0,0,0
57231,1.2,0.673827515,SEDAN,3,F,D,4,0,0,0
57233,1.18,0.291163789,UTE,4,F,D,4,0,0,0
57234,1.54,0.080877511,HBACK,2,F,D,2,0,0,0
57236,4.46,0.999328902,STNWG,1,F,D,5,0,0,0
57240,4.68,0.109133689,UTE,1,F,D,4,0,0,0
57245,2.05,0.262392881,STNWG,4,F,D,3,0,0,0
57246,0.86,0.444982949,STNWG,4,M,D,4,0,0,0
57248,1.39,0.388761021,SEDAN,3,M,D,1,0,0,0
57253,0.76,0.234781528,STNWG,4,F,D,5,0,0,0
57254,1.24,0.874115273,HBACK,2,F,D,1,0,0,0
57258,1.45,0.628202519,HBACK,2,F,D,3,0,0,0
57261,1.71,0.616337223,SEDAN,2,F,D,3,0,0,0
57265,1.86,0.939301874,STNWG,2,F,D,3,0,0,0
57269,3.72,0.120998223,STNWG,1,M,D,5,0,0,0
57270,1.69,0.549675752,HBACK,2,M,D,3,0,0,0
57274,2.44,0.065906477,STNWG,4,F,D,3,0,0,0
57283,2.29,0.985683726,SEDAN,2,M,D,5,0,0,0
57285,1.61,0.039811737,STNWG,4,M,D,3,0,0,0
